experiment,game_index,seed,label_a,label_b,p1_ai,p2_ai,p1_label,p2_label,winner_player,winner_ai,winner_label,first_attacker,trump_suit,rounds,p1_wounds,p2_wounds,tie_breaker,final_reason,hero_usage,drafted_heroes_p1,drafted_heroes_p2
Random_vs_Random,78,1077,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Rohan,20,3,2,False,normal,"{'nazgul': 1, 'frodo': 1, 'boromir': 1, 'wormtongue': 1, 'aragorn': 1, 'gollum': 1, 'sauron': 1, 'galadriel': 1}","['frodo', 'sauron', 'gollum', 'aragorn', 'boromir']","['galadriel', 'nazgul', 'wormtongue']"
Random_vs_Random,79,1078,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Mordor,21,3,3,False,normal,"{'boromir': 1, 'nazgul': 1, 'gandalf': 1, 'frodo': 1, 'gollum': 1, 'wormtongue': 1}","['gollum', 'wormtongue', 'frodo', 'nazgul', 'balrog']","['boromir', 'gandalf', 'sauron']"
Random_vs_Random,80,1079,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Gondor,20,1,3,False,normal,"{'gandalf': 1, 'boromir': 1, 'sauron': 1, 'galadriel': 1, 'aragorn': 1, 'nazgul': 1}","['saruman', 'boromir', 'legolas', 'nazgul', 'galadriel']","['gandalf', 'aragorn', 'sauron']"
Random_vs_Random,81,1080,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Gondor,26,4,4,False,normal,"{'gollum': 1, 'saruman': 1, 'gandalf': 1, 'balrog': 1, 'frodo': 1, 'nazgul': 1, 'boromir': 1, 'galadriel': 1}","['balrog', 'frodo', 'nazgul', 'gandalf']","['gollum', 'saruman', 'galadriel', 'boromir']"
Random_vs_Random,82,1081,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Mordor,25,4,2,False,normal,"{'nazgul': 1, 'balrog': 1, 'frodo': 1, 'boromir': 1, 'saruman': 1, 'wormtongue': 1, 'gollum': 1, 'sauron': 1}","['sauron', 'boromir', 'wormtongue', 'saruman', 'frodo', 'gollum']","['nazgul', 'balrog']"
Random_vs_Random,83,1082,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Gondor,21,3,4,False,normal,"{'balrog': 1, 'nazgul': 1, 'galadriel': 1, 'legolas': 1, 'saruman': 1, 'aragorn': 1, 'gollum': 1, 'sauron': 1}","['balrog', 'aragorn', 'galadriel', 'saruman']","['sauron', 'nazgul', 'legolas', 'gollum']"
Random_vs_Random,84,1083,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Mordor,19,2,0,False,normal,"{'boromir': 1, 'legolas': 1, 'frodo': 1, 'nazgul': 1, 'gandalf': 1, 'wormtongue': 1, 'galadriel': 1, 'sauron': 1}","['frodo', 'legolas', 'gandalf']","['sauron', 'galadriel', 'boromir', 'wormtongue', 'nazgul']"
Random_vs_Random,85,1084,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Mordor,14,6,0,False,normal,"{'aragorn': 1, 'wormtongue': 1, 'boromir': 1, 'frodo': 1, 'legolas': 1, 'gandalf': 1, 'saruman': 1}","['boromir', 'gandalf', 'wormtongue', 'aragorn']","['legolas', 'saruman', 'galadriel', 'frodo']"
Random_vs_Random,86,1085,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Gondor,22,2,4,False,normal,"{'galadriel': 1, 'gollum': 1, 'boromir': 1, 'aragorn': 1, 'frodo': 1, 'nazgul': 1, 'gandalf': 1}","['frodo', 'nazgul', 'wormtongue']","['gollum', 'aragorn', 'galadriel', 'gandalf', 'boromir']"
Random_vs_Random,87,1086,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Mordor,12,6,0,False,normal,"{'boromir': 1, 'wormtongue': 1, 'gandalf': 1}","['gandalf', 'frodo', 'balrog', 'wormtongue', 'nazgul']","['sauron', 'aragorn', 'boromir']"
Random_vs_Random,88,1087,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Rohan,21,2,5,False,normal,"{'gollum': 1, 'legolas': 1, 'aragorn': 1, 'galadriel': 1, 'wormtongue': 1, 'sauron': 1, 'saruman': 1, 'gandalf': 1}","['wormtongue', 'sauron', 'aragorn', 'legolas']","['galadriel', 'gollum', 'saruman', 'gandalf']"
Random_vs_Random,89,1088,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Mordor,20,6,1,False,normal,"{'wormtongue': 1, 'nazgul': 1, 'legolas': 1, 'balrog': 1, 'frodo': 1, 'saruman': 1, 'aragorn': 1}","['frodo', 'legolas', 'balrog']","['wormtongue', 'nazgul', 'gandalf', 'aragorn', 'saruman']"
Random_vs_Random,90,1089,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Mordor,19,0,3,False,normal,"{'gollum': 1, 'legolas': 1, 'frodo': 1, 'boromir': 1, 'wormtongue': 1, 'aragorn': 1, 'nazgul': 1, 'sauron': 1}","['sauron', 'boromir', 'legolas', 'nazgul', 'aragorn', 'wormtongue']","['frodo', 'gollum']"
Random_vs_Random,91,1090,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Rohan,21,2,0,False,normal,"{'nazgul': 1, 'boromir': 1, 'gandalf': 1, 'balrog': 1, 'frodo': 1, 'saruman': 1, 'galadriel': 1}","['gandalf', 'boromir', 'sauron', 'frodo', 'saruman']","['galadriel', 'nazgul', 'balrog']"
Random_vs_Random,92,1091,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Shire,13,6,0,False,normal,"{'frodo': 1, 'saruman': 1, 'gandalf': 1, 'balrog': 1, 'boromir': 1, 'nazgul': 1, 'aragorn': 1}","['nazgul', 'gandalf', 'legolas']","['aragorn', 'balrog', 'frodo', 'boromir', 'saruman']"
Random_vs_Random,93,1092,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Shire,18,3,2,False,normal,"{'frodo': 1, 'sauron': 1, 'boromir': 1, 'aragorn': 1, 'nazgul': 1, 'gandalf': 1, 'gollum': 1}","['gandalf', 'aragorn', 'sauron', 'frodo']","['gollum', 'boromir', 'saruman', 'nazgul']"
Random_vs_Random,94,1093,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Rohan,25,4,4,False,normal,"{'nazgul': 1, 'gollum': 1, 'gandalf': 1, 'balrog': 1, 'frodo': 1, 'aragorn': 1, 'boromir': 1, 'sauron': 1}","['boromir', 'aragorn', 'gollum', 'frodo', 'nazgul']","['gandalf', 'sauron', 'balrog']"
Random_vs_Random,95,1094,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Rohan,19,5,1,False,normal,"{'sauron': 1, 'legolas': 1, 'galadriel': 1, 'aragorn': 1, 'wormtongue': 1, 'boromir': 1, 'saruman': 1, 'nazgul': 1}","['saruman', 'nazgul', 'sauron', 'legolas']","['galadriel', 'aragorn', 'wormtongue', 'boromir']"
Random_vs_Random,96,1095,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Gondor,15,6,0,False,normal,"{'frodo': 1, 'sauron': 1, 'galadriel': 1, 'wormtongue': 1, 'saruman': 1, 'nazgul': 1}","['legolas', 'balrog', 'galadriel', 'frodo']","['sauron', 'wormtongue', 'nazgul', 'saruman']"
Random_vs_Random,97,1096,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Rohan,21,3,2,False,normal,"{'wormtongue': 1, 'balrog': 1, 'galadriel': 1, 'nazgul': 1, 'saruman': 1, 'gollum': 1, 'legolas': 1}","['gandalf', 'galadriel', 'legolas', 'nazgul', 'gollum']","['wormtongue', 'saruman', 'balrog']"
Random_vs_Random,98,1097,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Gondor,17,6,0,False,normal,"{'frodo': 1, 'legolas': 1, 'gandalf': 1, 'saruman': 1, 'boromir': 1, 'aragorn': 1, 'nazgul': 1}","['nazgul', 'saruman', 'gandalf']","['legolas', 'frodo', 'galadriel', 'boromir', 'aragorn']"
Random_vs_Random,99,1098,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Mordor,18,1,1,False,normal,"{'boromir': 1, 'gollum': 1, 'frodo': 1, 'sauron': 1, 'wormtongue': 1, 'galadriel': 1, 'legolas': 1}","['galadriel', 'gollum', 'aragorn']","['wormtongue', 'frodo', 'boromir', 'legolas', 'sauron']"
Random_vs_Random,100,1099,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Mordor,12,6,0,False,normal,"{'frodo': 1, 'balrog': 1, 'nazgul': 1, 'boromir': 1, 'legolas': 1}","['aragorn', 'gollum', 'sauron']","['frodo', 'balrog', 'nazgul', 'legolas', 'boromir']"
Random_vs_Random,101,1100,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Mordor,14,6,1,False,normal,"{'wormtongue': 1, 'nazgul': 1, 'gollum': 1, 'frodo': 1, 'sauron': 1, 'balrog': 1}","['legolas', 'nazgul', 'gollum', 'aragorn', 'frodo']","['wormtongue', 'sauron', 'balrog']"
Random_vs_Random,102,1101,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Rohan,20,4,0,False,normal,"{'balrog': 1, 'wormtongue': 1, 'legolas': 1, 'gandalf': 1, 'aragorn': 1, 'nazgul': 1, 'gollum': 1}","['legolas', 'gollum', 'nazgul', 'wormtongue']","['gandalf', 'balrog', 'galadriel', 'aragorn']"
Random_vs_Random,103,1102,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Mordor,20,0,6,False,normal,"{'aragorn': 1, 'frodo': 1, 'balrog': 1, 'nazgul': 1, 'gollum': 1, 'sauron': 1, 'galadriel': 1, 'saruman': 1}","['saruman', 'galadriel', 'sauron', 'aragorn']","['frodo', 'gollum', 'nazgul', 'balrog']"
Random_vs_Random,104,1103,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Mordor,16,0,6,False,normal,"{'frodo': 1, 'boromir': 1, 'gollum': 1, 'aragorn': 1, 'sauron': 1}","['aragorn', 'boromir', 'galadriel', 'gollum', 'sauron']","['frodo', 'nazgul', 'saruman']"
Random_vs_Random,105,1104,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Rohan,20,3,3,False,normal,"{'boromir': 1, 'wormtongue': 1, 'balrog': 1, 'sauron': 1, 'legolas': 1, 'galadriel': 1}","['legolas', 'balrog', 'boromir', 'wormtongue', 'aragorn']","['sauron', 'saruman', 'galadriel']"
Random_vs_Random,106,1105,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Shire,15,6,0,False,normal,"{'gandalf': 1, 'boromir': 1, 'frodo': 1, 'saruman': 1, 'legolas': 1, 'aragorn': 1}","['frodo', 'legolas', 'boromir', 'sauron']","['aragorn', 'gandalf', 'galadriel', 'saruman']"
Random_vs_Random,107,1106,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Rohan,22,5,0,False,normal,"{'sauron': 1, 'nazgul': 1, 'wormtongue': 1, 'balrog': 1, 'boromir': 1, 'gandalf': 1}","['nazgul', 'gandalf', 'aragorn']","['wormtongue', 'sauron', 'boromir', 'balrog', 'galadriel']"
Random_vs_Random,108,1107,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Rohan,20,5,2,False,normal,"{'balrog': 1, 'gandalf': 1, 'boromir': 1, 'nazgul': 1, 'sauron': 1, 'gollum': 1}","['wormtongue', 'sauron', 'aragorn', 'balrog']","['boromir', 'nazgul', 'gollum', 'gandalf']"
Random_vs_Random,109,1108,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Mordor,18,0,6,False,normal,"{'legolas': 1, 'gandalf': 1, 'frodo': 1, 'galadriel': 1, 'saruman': 1, 'wormtongue': 1, 'gollum': 1, 'balrog': 1}","['gollum', 'galadriel', 'balrog', 'saruman']","['gandalf', 'wormtongue', 'frodo', 'legolas']"
Random_vs_Random,110,1109,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Mordor,21,0,1,False,normal,"{'wormtongue': 1, 'legolas': 1, 'gollum': 1, 'frodo': 1, 'gandalf': 1, 'balrog': 1, 'saruman': 1}","['saruman', 'balrog', 'gandalf', 'aragorn']","['gollum', 'frodo', 'wormtongue', 'legolas']"
Random_vs_Random,111,1110,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Gondor,24,5,0,False,normal,"{'gollum': 1, 'saruman': 1, 'legolas': 1, 'frodo': 1, 'wormtongue': 1, 'boromir': 1, 'galadriel': 1}","['galadriel', 'aragorn', 'saruman', 'boromir', 'gollum']","['wormtongue', 'legolas', 'frodo']"
Random_vs_Random,112,1111,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Rohan,15,0,6,False,normal,"{'aragorn': 1, 'saruman': 1, 'gandalf': 1, 'frodo': 1, 'galadriel': 1, 'legolas': 1}","['gandalf', 'legolas', 'frodo']","['balrog', 'sauron', 'galadriel', 'saruman', 'aragorn']"
Random_vs_Random,113,1112,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Shire,24,4,4,False,normal,"{'gollum': 1, 'sauron': 1, 'boromir': 1, 'nazgul': 1, 'legolas': 1, 'balrog': 1, 'saruman': 1, 'galadriel': 1}","['boromir', 'nazgul', 'galadriel', 'legolas', 'balrog']","['saruman', 'sauron', 'gollum']"
Random_vs_Random,114,1113,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Shire,22,4,5,False,normal,"{'gollum': 1, 'boromir': 1, 'saruman': 1, 'legolas': 1, 'wormtongue': 1, 'aragorn': 1, 'balrog': 1}","['wormtongue', 'legolas', 'saruman', 'boromir', 'gollum']","['aragorn', 'balrog', 'gandalf']"
Random_vs_Random,115,1114,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Mordor,16,3,2,False,normal,"{'nazgul': 1, 'legolas': 1, 'frodo': 1, 'galadriel': 1, 'balrog': 1, 'gollum': 1, 'sauron': 1, 'saruman': 1}","['nazgul', 'legolas', 'gollum', 'galadriel']","['sauron', 'balrog', 'saruman', 'frodo']"
Random_vs_Random,116,1115,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Gondor,22,4,3,False,normal,"{'gollum': 1, 'balrog': 1, 'wormtongue': 1, 'boromir': 1, 'aragorn': 1, 'nazgul': 1, 'saruman': 1, 'legolas': 1}","['boromir', 'saruman', 'nazgul', 'legolas']","['wormtongue', 'balrog', 'aragorn', 'gollum']"
Random_vs_Random,117,1116,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Mordor,12,0,6,False,normal,"{'balrog': 1, 'wormtongue': 1, 'frodo': 1, 'boromir': 1, 'saruman': 1, 'sauron': 1}","['sauron', 'saruman', 'frodo', 'wormtongue', 'balrog', 'boromir']","['legolas', 'gollum']"
Random_vs_Random,118,1117,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Gondor,8,6,0,False,normal,"{'boromir': 1, 'legolas': 1, 'nazgul': 1}","['balrog', 'saruman', 'legolas']","['boromir', 'gollum', 'wormtongue', 'nazgul', 'galadriel']"
Random_vs_Random,119,1118,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Shire,14,0,2,False,normal,"{'saruman': 1, 'boromir': 1, 'frodo': 1, 'nazgul': 1, 'galadriel': 1}","['saruman', 'gandalf', 'sauron', 'galadriel', 'nazgul']","['wormtongue', 'frodo', 'boromir']"
Random_vs_Random,120,1119,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Rohan,22,2,0,False,normal,"{'nazgul': 1, 'gollum': 1, 'balrog': 1, 'legolas': 1, 'galadriel': 1, 'frodo': 1, 'sauron': 1}","['gollum', 'aragorn', 'sauron', 'legolas', 'balrog', 'frodo']","['galadriel', 'nazgul']"
Random_vs_Random,121,1120,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Gondor,20,2,6,False,normal,"{'boromir': 1, 'aragorn': 1, 'frodo': 1, 'legolas': 1, 'galadriel': 1, 'gandalf': 1, 'wormtongue': 1}","['frodo', 'wormtongue', 'boromir', 'gandalf', 'legolas']","['aragorn', 'galadriel', 'sauron']"
Random_vs_Random,122,1121,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Shire,19,5,3,False,normal,"{'balrog': 1, 'gandalf': 1, 'boromir': 1, 'nazgul': 1, 'sauron': 1, 'frodo': 1}","['sauron', 'frodo', 'gandalf', 'nazgul', 'aragorn']","['saruman', 'boromir', 'balrog']"
Random_vs_Random,123,1122,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Shire,14,0,6,False,normal,"{'wormtongue': 1, 'galadriel': 1, 'legolas': 1, 'gandalf': 1, 'sauron': 1}","['sauron', 'legolas', 'wormtongue', 'gandalf']","['nazgul', 'gollum', 'balrog', 'galadriel']"
Random_vs_Random,124,1123,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Mordor,14,6,1,False,normal,"{'gollum': 1, 'legolas': 1, 'saruman': 1, 'wormtongue': 1, 'balrog': 1, 'frodo': 1}","['wormtongue', 'balrog', 'frodo']","['saruman', 'gollum', 'boromir', 'aragorn', 'legolas']"
Random_vs_Random,125,1124,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Mordor,23,3,4,False,normal,"{'boromir': 1, 'frodo': 1, 'nazgul': 1, 'gandalf': 1, 'saruman': 1, 'wormtongue': 1}","['gandalf', 'boromir', 'aragorn', 'saruman', 'wormtongue']","['sauron', 'nazgul', 'frodo']"
Random_vs_Random,126,1125,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Mordor,17,1,2,False,normal,"{'wormtongue': 1, 'gollum': 1, 'aragorn': 1, 'frodo': 1, 'saruman': 1, 'sauron': 1, 'boromir': 1}","['aragorn', 'frodo', 'sauron', 'boromir']","['legolas', 'wormtongue', 'saruman', 'gollum']"
Random_vs_Random,127,1126,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Shire,13,6,0,False,normal,"{'aragorn': 1, 'gollum': 1, 'gandalf': 1}","['sauron', 'gandalf', 'wormtongue', 'nazgul']","['gollum', 'aragorn', 'boromir', 'galadriel']"
Random_vs_Random,128,1127,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Shire,18,1,4,False,normal,"{'legolas': 1, 'nazgul': 1, 'balrog': 1, 'frodo': 1, 'gollum': 1, 'boromir': 1, 'wormtongue': 1, 'saruman': 1}","['nazgul', 'boromir', 'wormtongue', 'gollum']","['saruman', 'legolas', 'frodo', 'balrog']"
Random_vs_Random,129,1128,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Gondor,17,6,1,False,normal,"{'galadriel': 1, 'gollum': 1, 'saruman': 1, 'boromir': 1, 'sauron': 1, 'frodo': 1, 'wormtongue': 1, 'balrog': 1}","['boromir', 'wormtongue', 'frodo', 'sauron', 'gollum']","['galadriel', 'saruman', 'balrog']"
Random_vs_Random,130,1129,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Shire,21,2,6,False,normal,"{'nazgul': 1, 'gandalf': 1, 'gollum': 1, 'boromir': 1, 'wormtongue': 1, 'aragorn': 1, 'legolas': 1}","['gollum', 'aragorn', 'gandalf', 'legolas', 'wormtongue', 'balrog']","['nazgul', 'boromir']"
Random_vs_Random,131,1130,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Mordor,22,4,2,False,normal,"{'frodo': 1, 'galadriel': 1, 'gandalf': 1, 'sauron': 1, 'gollum': 1, 'legolas': 1, 'saruman': 1, 'aragorn': 1}","['gandalf', 'legolas', 'aragorn', 'galadriel', 'sauron', 'gollum']","['frodo', 'saruman']"
Random_vs_Random,132,1131,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Gondor,20,1,4,False,normal,"{'galadriel': 1, 'wormtongue': 1, 'saruman': 1, 'gollum': 1, 'boromir': 1, 'aragorn': 1, 'legolas': 1}","['boromir', 'saruman', 'wormtongue', 'aragorn']","['legolas', 'frodo', 'gollum', 'galadriel']"
Random_vs_Random,133,1132,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Gondor,24,4,5,False,normal,"{'sauron': 1, 'wormtongue': 1, 'gollum': 1, 'legolas': 1, 'saruman': 1, 'galadriel': 1, 'frodo': 1, 'balrog': 1}","['saruman', 'wormtongue', 'gollum', 'legolas']","['frodo', 'balrog', 'sauron', 'galadriel']"
Random_vs_Random,134,1133,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Shire,11,6,0,False,normal,"{'galadriel': 1, 'wormtongue': 1, 'frodo': 1, 'legolas': 1}","['boromir', 'gollum', 'nazgul', 'galadriel', 'gandalf']","['legolas', 'wormtongue', 'frodo']"
Random_vs_Random,135,1134,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Rohan,11,6,0,False,normal,"{'wormtongue': 1, 'gollum': 1, 'saruman': 1, 'sauron': 1}","['balrog', 'wormtongue', 'gollum', 'aragorn']","['sauron', 'saruman', 'boromir', 'gandalf']"
Random_vs_Random,136,1135,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Shire,16,0,6,False,normal,"{'wormtongue': 1, 'gandalf': 1, 'boromir': 1, 'legolas': 1, 'aragorn': 1}","['wormtongue', 'boromir', 'legolas', 'aragorn', 'gandalf']","['nazgul', 'balrog', 'gollum']"
Random_vs_Random,137,1136,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Rohan,22,0,1,False,normal,"{'gollum': 1, 'sauron': 1, 'nazgul': 1, 'gandalf': 1, 'galadriel': 1, 'legolas': 1, 'boromir': 1}","['galadriel', 'gollum', 'sauron']","['boromir', 'aragorn', 'gandalf', 'nazgul', 'legolas']"
Random_vs_Random,138,1137,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Shire,18,4,0,False,normal,"{'wormtongue': 1, 'saruman': 1, 'boromir': 1, 'legolas': 1, 'frodo': 1}","['aragorn', 'boromir', 'sauron']","['galadriel', 'wormtongue', 'saruman', 'frodo', 'legolas']"
Random_vs_Random,139,1138,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Rohan,21,1,5,False,normal,"{'wormtongue': 1, 'nazgul': 1, 'legolas': 1, 'gollum': 1, 'sauron': 1, 'balrog': 1, 'aragorn': 1, 'galadriel': 1}","['balrog', 'galadriel', 'aragorn', 'sauron', 'legolas']","['wormtongue', 'nazgul', 'gollum']"
Random_vs_Random,140,1139,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Shire,18,6,1,False,normal,"{'legolas': 1, 'gollum': 1, 'aragorn': 1, 'boromir': 1, 'wormtongue': 1, 'saruman': 1, 'frodo': 1, 'sauron': 1}","['gollum', 'aragorn', 'wormtongue']","['legolas', 'sauron', 'frodo', 'saruman', 'boromir']"
Random_vs_Random,141,1140,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Mordor,19,0,5,False,normal,"{'sauron': 1, 'legolas': 1, 'wormtongue': 1, 'galadriel': 1, 'gandalf': 1, 'gollum': 1, 'saruman': 1, 'balrog': 1}","['balrog', 'saruman', 'gandalf']","['wormtongue', 'galadriel', 'gollum', 'legolas', 'sauron']"
Random_vs_Random,142,1141,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Gondor,23,1,1,False,normal,"{'boromir': 1, 'saruman': 1, 'frodo': 1, 'legolas': 1, 'wormtongue': 1, 'balrog': 1, 'gollum': 1, 'nazgul': 1}","['frodo', 'wormtongue', 'balrog', 'gollum', 'legolas', 'nazgul']","['boromir', 'saruman']"
Random_vs_Random,143,1142,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Rohan,10,1,6,False,normal,"{'nazgul': 1, 'galadriel': 1, 'gollum': 1, 'balrog': 1, 'legolas': 1, 'saruman': 1}","['gandalf', 'galadriel', 'legolas', 'balrog', 'saruman']","['nazgul', 'aragorn', 'gollum']"
Random_vs_Random,144,1143,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Rohan,21,1,6,False,normal,"{'nazgul': 1, 'frodo': 1, 'balrog': 1, 'saruman': 1, 'sauron': 1, 'wormtongue': 1, 'boromir': 1}","['wormtongue', 'balrog', 'frodo', 'gandalf', 'boromir']","['saruman', 'sauron', 'nazgul']"
Random_vs_Random,145,1144,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Mordor,21,0,4,False,normal,"{'legolas': 1, 'nazgul': 1, 'saruman': 1, 'gandalf': 1, 'boromir': 1, 'frodo': 1, 'balrog': 1, 'aragorn': 1}","['saruman', 'aragorn', 'boromir', 'frodo', 'balrog']","['gandalf', 'legolas', 'nazgul']"
Random_vs_Random,146,1145,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Rohan,22,5,0,False,normal,"{'legolas': 1, 'galadriel': 1, 'saruman': 1, 'gollum': 1, 'boromir': 1}","['galadriel', 'balrog', 'nazgul', 'sauron']","['legolas', 'saruman', 'boromir', 'gollum']"
Random_vs_Random,147,1146,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Gondor,25,3,2,False,normal,"{'wormtongue': 1, 'gandalf': 1, 'galadriel': 1, 'frodo': 1, 'legolas': 1, 'aragorn': 1, 'gollum': 1, 'saruman': 1}","['gandalf', 'wormtongue', 'aragorn']","['legolas', 'frodo', 'saruman', 'galadriel', 'gollum']"
Random_vs_Random,148,1147,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Shire,20,2,1,False,normal,"{'saruman': 1, 'gandalf': 1, 'frodo': 1, 'wormtongue': 1, 'nazgul': 1}","['balrog', 'nazgul', 'frodo', 'aragorn']","['wormtongue', 'galadriel', 'saruman', 'gandalf']"
Random_vs_Random,149,1148,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Shire,9,0,6,False,normal,"{'boromir': 1, 'balrog': 1, 'frodo': 1, 'nazgul': 1}","['aragorn', 'nazgul', 'galadriel', 'frodo', 'balrog']","['sauron', 'boromir', 'gollum']"
